Ano;Trimestre;Região;Instituição;Código Capítulo Diagnóstico Principal;Descrição Capítulo Diagnóstico Principal;Taxa Internamento;Dias de Internamento;Taxa Mortalidade
2021;Primeiro;Região de Saúde do Centro;Unidade Local de Saúde de Coimbra, E.P.E.;14;Doenças do aparelho geniturinário;4.569999999999999;4002;6.05
2021;Primeiro;Região de Saúde do Centro;Unidade Local de Saúde de Coimbra, E.P.E.;16;Algumas condições originadas no período perinatal;0.18;439;23.810000000000002
2021;Primeiro;Região de Saúde do Centro;Unidade Local de Saúde de Viseu Dão-Lafões, E.P.E.;6;Doenças do sistema nervoso;1.23;581;6.45
2021;Primeiro;Região de Saúde do Centro;Unidade Local de Saúde de Viseu Dão-Lafões, E.P.E.;9;Doenças do aparelho circulatório;14.330000000000002;6991;10.65
2021;Primeiro;Região de Saúde do Centro;Unidade Local de Saúde de Viseu Dão-Lafões, E.P.E.;10;Doenças do aparelho respiratório;7.489999999999999;3415;27.250000000000004
2021;Primeiro;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.7000000000000001;69;0.0
2021;Primeiro;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;0.18;15;0.0
2021;Quarto;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;0.41000000000000003;31;0.0
2021;Quarto;Região de Saúde do Algarve;Unidade Local de Saúde do Algarve, E.P.E.;12;Doenças da pele e do tecido subcutâneo;1.02;1108;7.23
2021;Quarto;Região de Saúde do Algarve;Unidade Local de Saúde do Algarve, E.P.E.;15;Gravidez, parto e puerpério;12.53;3540;0.0
2021;Quarto;Região de Saúde do Algarve;Unidade Local de Saúde do Algarve, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.13999999999999999;44;0.0
2021;Quarto;Região de Saúde do Centro;Instituto Português Oncologia  F. Gentil - Coimbra, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;0.21;5;0.0
2021;Quarto;Região de Saúde do Centro;Instituto Português Oncologia  F. Gentil - Coimbra, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;1.16;103;0.0
2021;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Cova da Beira, E.P.E.;1;Algumas doenças infecciosas e parasitárias;2.18;554;23.400000000000002
2021;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Cova da Beira, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;1.44;284;6.45
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;12;Doenças da pele e do tecido subcutâneo;0.9400000000000001;412;5.41
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde da Lezíria, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;3.5999999999999996;1205;14.49
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde da Lezíria, E.P.E.;10;Doenças do aparelho respiratório;10.74;3793;19.66
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde da Lezíria, E.P.E.;14;Doenças do aparelho geniturinário;11.89;4263;11.18
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde da Lezíria, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.6199999999999999;569;11.29
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Almada / Seixal, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;1.0699999999999998;638;7.2700000000000005
2022;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.;14;Doenças do aparelho geniturinário;7.46;2988;4.8500000000000005
2022;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.;16;Algumas condições originadas no período perinatal;0.15;43;0.0
2022;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.26;39;0.0
2022;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.91;519;5.41
2022;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Alto Ave, E.P.E.;1;Algumas doenças infecciosas e parasitárias;2.06;1530;26.090000000000003
2022;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Alto Ave, E.P.E.;2;Neoplasias;7.12;3131;10.549999999999999
2022;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Alto Ave, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;4.12;1637;4.35
2022;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Alto Ave, E.P.E.;7;Doenças do olho e anexos;0.13999999999999999;59;0.0
2022;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Alto Ave, E.P.E.;15;Gravidez, parto e puerpério;11.790000000000001;1935;0.0
2022;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Alto Ave, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;3.51;1950;6.63
2022;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;2;Neoplasias;8.05;3121;10.14
2022;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;6;Doenças do sistema nervoso;1.54;716;10.290000000000001
2022;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;7;Doenças do olho e anexos;0.29;26;0.0
2022;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;12;Doenças da pele e do tecido subcutâneo;1.6500000000000001;786;5.48
2021;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde da Póvoa de Varzim / Vila do Conde, E.P.E.;9;Doenças do aparelho circulatório;8.1;1753;19.139999999999997
2021;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde da Póvoa de Varzim / Vila do Conde, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;6.7;558;0.75
2021;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde da Póvoa de Varzim / Vila do Conde, E.P.E.;16;Algumas condições originadas no período perinatal;0.5499999999999999;44;0.0
2021;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde da Póvoa de Varzim / Vila do Conde, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.55;205;6.45
2021;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde da Póvoa de Varzim / Vila do Conde, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;7.000000000000001;1183;1.43
2021;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Cova da Beira, E.P.E.;9;Doenças do aparelho circulatório;16.31;3273;7.1
2021;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Cova da Beira, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;6.4399999999999995;840;0.0
2021;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Cova da Beira, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;3.8899999999999997;704;8.33
2021;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, E.P.E.;15;Gravidez, parto e puerpério;6.99;469;0.0
2021;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;11.41;3639;6.81
2021;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Região de Aveiro, E.P.E.;2;Neoplasias;6.279999999999999;2728;29.62
2021;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Região de Aveiro, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;2.56;2650;0.8500000000000001
2021;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Região de Aveiro, E.P.E.;7;Doenças do olho e anexos;0.02;10;0.0
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Almada / Seixal, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.47000000000000003;107;0.0
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Almada / Seixal, E.P.E.;14;Doenças do aparelho geniturinário;5.27;2459;7.75
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Amadora / Sintra, E.P.E.;1;Algumas doenças infecciosas e parasitárias;3.37;2776;21.62
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Amadora / Sintra, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.61;172;0.0
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Amadora / Sintra, E.P.E.;16;Algumas condições originadas no período perinatal;0.16999999999999998;159;0.0
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Amadora / Sintra, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;2.06;1111;9.56
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Lisboa Ocidental, E.P.E.;1;Algumas doenças infecciosas e parasitárias;3.0;2361;20.93
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Lisboa Ocidental, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;2.67;1415;3.27
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Lisboa Ocidental, E.P.E.;7;Doenças do olho e anexos;0.13999999999999999;33;0.0
2022;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;22;Códigos para fins especiais;2.52;1061;18.92
2022;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;1;Algumas doenças infecciosas e parasitárias;2.4;804;15.629999999999999
2022;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;15;Gravidez, parto e puerpério;13.62;1063;0.0
2022;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;16;Algumas condições originadas no período perinatal;0.49;101;0.0
2022;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Nordeste, E.P.E.;1;Algumas doenças infecciosas e parasitárias;4.83;1665;23.77
2022;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Nordeste, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.27999999999999997;17;0.0
2022;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Nordeste, E.P.E.;10;Doenças do aparelho respiratório;11.33;2975;19.580000000000002
2022;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Nordeste, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;6.97;1237;0.0
2022;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Nordeste, E.P.E.;14;Doenças do aparelho geniturinário;7.21;1685;6.04
2021;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de Barcelos / Esposende, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;0.4;287;0.0
2021;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de Barcelos / Esposende, E.P.E.;14;Doenças do aparelho geniturinário;4.2;440;9.62
2021;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de Barcelos / Esposende, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;2.4299999999999997;215;26.669999999999998
2021;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de Barcelos / Esposende, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;12.61;1474;5.13
2021;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de Braga, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.33;194;0.0
2021;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de Braga, E.P.E.;12;Doenças da pele e do tecido subcutâneo;0.66;289;8.7
2021;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de Braga, E.P.E.;14;Doenças do aparelho geniturinário;7.48;2986;4.24
2021;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de Entre Douro e Vouga, E.P.E.;2;Neoplasias;5.88;1883;12.45
2021;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Região de Leiria, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.52;273;11.110000000000001
2021;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Região de Leiria, E.P.E.;11;Doenças do aparelho digestivo;10.489999999999998;4015;4.2
2021;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Região de Leiria, E.P.E.;14;Doenças do aparelho geniturinário;8.290000000000001;3765;8.780000000000001
2021;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Região de Leiria, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.67;896;6.9
2021;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Região de Leiria, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;11.32;5718;3.7199999999999998
2021;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Região de Leiria, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;8.62;1434;0.0
2021;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;1;Algumas doenças infecciosas e parasitárias;1.81;457;17.65
2021;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;2;Neoplasias;6.76;1395;22.05
2021;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;9;Doenças do aparelho circulatório;15.02;2151;10.99
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Lisboa Ocidental, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.31;639;6.67
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Loures / Odivelas, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;1.31;496;8.16
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Loures / Odivelas, E.P.E.;11;Doenças do aparelho digestivo;7.82;2802;5.82
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Loures / Odivelas, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;1.4200000000000002;1207;3.7699999999999996
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Loures / Odivelas, E.P.E.;16;Algumas condições originadas no período perinatal;0.38;87;0.0
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Loures / Odivelas, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.08;17;0.0
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Loures / Odivelas, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;6.97;4123;4.62
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Santa Maria, E.P.E.;2;Neoplasias;10.48;7856;8.469999999999999
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Santa Maria, E.P.E.;6;Doenças do sistema nervoso;1.92;1871;5.3
2022;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Nordeste, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;5.3100000000000005;744;0.0
2022;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Tâmega e Sousa, E.P.E.;11;Doenças do aparelho digestivo;10.51;4786;5.58
2022;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Tâmega e Sousa, E.P.E.;15;Gravidez, parto e puerpério;10.530000000000001;2115;0.0
2022;Terceiro;Região de Saúde LVT;Hospital de Cascais Dr. José de Almeida;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.77;202;3.6999999999999997
2022;Terceiro;Região de Saúde LVT;Hospital de Cascais Dr. José de Almeida;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;2.3800000000000003;1384;0.0
2022;Terceiro;Região de Saúde LVT;Hospital de Cascais Dr. José de Almeida;7;Doenças do olho e anexos;0.43;65;0.0
2022;Terceiro;Região de Saúde LVT;Hospital de Cascais Dr. José de Almeida;11;Doenças do aparelho digestivo;9.27;2075;4.89
2022;Terceiro;Região de Saúde LVT;Hospital de Cascais Dr. José de Almeida;12;Doenças da pele e do tecido subcutâneo;0.48;149;0.0
2022;Terceiro;Região de Saúde LVT;Hospital de Cascais Dr. José de Almeida;14;Doenças do aparelho geniturinário;5.79;1418;3.4299999999999997
2021;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de Entre Douro e Vouga, E.P.E.;9;Doenças do aparelho circulatório;12.139999999999999;4683;11.67
2021;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de Entre Douro e Vouga, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;2.81;909;1.68
2021;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de Entre Douro e Vouga, E.P.E.;14;Doenças do aparelho geniturinário;5.86;2065;8.870000000000001
2021;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de Entre Douro e Vouga, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.05;6;0.0
2021;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de Entre Douro e Vouga, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.7500000000000002;571;4.05
2021;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de Gaia / Espinho, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;2.23;1121;8.870000000000001
2021;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de Gaia / Espinho, E.P.E.;6;Doenças do sistema nervoso;1.94;1495;11.110000000000001
2021;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de Gaia / Espinho, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;8.32;4057;6.7
2021;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de Gaia / Espinho, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;6.88;1864;0.26
2021;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de Matosinhos, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.67;223;4.17
2021;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de Matosinhos, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;0.31;202;18.18
2021;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;14;Doenças do aparelho geniturinário;8.36;1166;8.28
2021;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;22;Códigos para fins especiais;4.1000000000000005;758;16.88
2021;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Coimbra, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;2.12;1846;4.36
2021;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Coimbra, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;11.84;7086;3.45
2021;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Viseu Dão-Lafões, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.6799999999999999;412;15.379999999999999
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Santa Maria, E.P.E.;16;Algumas condições originadas no período perinatal;0.29;365;13.04
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde de São José, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.38999999999999996;51;0.0
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde de São José, E.P.E.;10;Doenças do aparelho respiratório;4.91;4316;6.419999999999999
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde de São José, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;3.6700000000000004;1899;0.66
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde de São José, E.P.E.;14;Doenças do aparelho geniturinário;6.4;4106;2.08
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde do Arco Ribeirinho, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;2.77;1457;16.49
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde do Arco Ribeirinho, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.54;38;0.0
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde do Arco Ribeirinho, E.P.E.;10;Doenças do aparelho respiratório;7.66;3088;25.75
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde do Arco Ribeirinho, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;2.17;619;2.63
2022;Terceiro;Região de Saúde LVT;Instituto Português Oncologia  F. Gentil - Lisboa, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.18;21;0.0
2022;Terceiro;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.7000000000000001;218;11.540000000000001
2022;Terceiro;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;9;Doenças do aparelho circulatório;16.73;5361;9.92
2022;Terceiro;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;11;Doenças do aparelho digestivo;8.17;2695;7.870000000000001
2022;Terceiro;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;15;Gravidez, parto e puerpério;9.959999999999999;1225;0.0
2022;Terceiro;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;16;Algumas condições originadas no período perinatal;0.48;147;0.0
2022;Terceiro;Região de Saúde LVT;Unidade Local de Saúde da Lezíria, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;1.28;458;10.639999999999999
2022;Terceiro;Região de Saúde LVT;Unidade Local de Saúde da Lezíria, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;2.17;786;5.0
2021;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de Matosinhos, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;11.72;1664;0.0
2021;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de Santo António, E.P.E.;1;Algumas doenças infecciosas e parasitárias;3.09;3626;29.409999999999997
2021;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de Santo António, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.44999999999999996;385;5.41
2021;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de Santo António, E.P.E.;7;Doenças do olho e anexos;1.21;222;0.0
2021;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de Santo António, E.P.E.;12;Doenças da pele e do tecido subcutâneo;0.79;683;7.6899999999999995
2021;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de Santo António, E.P.E.;22;Códigos para fins especiais;6.950000000000001;8735;21.82
2021;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de São João, E.P.E.;6;Doenças do sistema nervoso;2.5700000000000003;1785;1.48
2021;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de São João, E.P.E.;9;Doenças do aparelho circulatório;15.190000000000001;15798;7.249999999999999
2021;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Viseu Dão-Lafões, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.21;46;0.0
2021;Quarto;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, E.P.E.;2;Neoplasias;6.510000000000001;742;15.0
2021;Quarto;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, E.P.E.;6;Doenças do sistema nervoso;0.65;42;0.0
2021;Quarto;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, E.P.E.;15;Gravidez, parto e puerpério;0.08;3;0.0
2021;Quarto;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, E.P.E.;16;Algumas condições originadas no período perinatal;0.08;4;0.0
2021;Quarto;Região de Saúde do Norte;Instituto Português Oncologia  F. Gentil - Porto, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.06999999999999999;6;0.0
2021;Quarto;Região de Saúde do Norte;Instituto Português Oncologia  F. Gentil - Porto, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;1.8399999999999999;901;5.56
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde do Estuário do Tejo, E.P.E.;2;Neoplasias;7.07;2448;11.33
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde do Estuário do Tejo, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.72;307;7.6899999999999995
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde do Estuário do Tejo, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;2.5100000000000002;1166;15.379999999999999
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde do Estuário do Tejo, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;2.54;1858;0.0
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde do Estuário do Tejo, E.P.E.;12;Doenças da pele e do tecido subcutâneo;0.97;627;11.43
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde do Estuário do Tejo, E.P.E.;15;Gravidez, parto e puerpério;12.85;1503;0.0
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde do Estuário do Tejo, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;6.69;2435;2.48
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde do Estuário do Tejo, E.P.E.;22;Códigos para fins especiais;3.56;1228;23.26
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde do Médio Tejo, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;2.12;1012;5.81
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde do Médio Tejo, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;4.09;967;1.81
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde do Médio Tejo, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.05;11;0.0
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde do Médio Tejo, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;3.25;857;9.09
2022;Segundo;Região de Saúde LVT;Unidade Local de Saúde do Oeste, E.P.E.;2;Neoplasias;5.19;1715;14.360000000000001
2022;Quarto;Região de Saúde do Norte;Instituto Português Oncologia  F. Gentil - Porto, E.P.E.;10;Doenças do aparelho respiratório;2.06;545;20.0
2022;Quarto;Região de Saúde do Norte;Instituto Português Oncologia  F. Gentil - Porto, E.P.E.;14;Doenças do aparelho geniturinário;2.68;636;6.41
2022;Quarto;Região de Saúde do Norte;Unidade Local de Saúde da Póvoa de Varzim / Vila do Conde, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.13;5;0.0
2022;Quarto;Região de Saúde do Norte;Unidade Local de Saúde da Póvoa de Varzim / Vila do Conde, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;16.48;1267;0.26
